url,title,src,score,release_date,release_location,release_dates,genre,week_box_value,total_box_value,cast_str
/films/344248,海绵宝宝：营救大冒险,https://p0.pipi.cn/mmdb/d2dad5927e10fae7aae19b284e06cca877a31.jpg?imageView2/1/w/218/h/300,6.4,"美国,韩国", 91分钟,2020-08-07美国上映, 喜剧  /  动画  /  冒险 , None, None,"蒂姆·希尔（导演） / 汤姆·肯尼（饰：海绵宝宝 SpongeBob,Gary,Agreeable Mob Member,Waffle） / 奥卡菲娜 / 劳伦斯先生（饰：痞老板 Plankton,Plankton Robot,News Anchor Fish,Mob Member (voi） / 蒂姆·希尔（导演） / 汤姆·肯尼（饰：海绵宝宝 SpongeBob,Gary,Agreeable Mob Member,Waffle） / 奥卡菲娜 / 劳伦斯先生（饰：痞老板 Plankton,Plankton Robot,News Anchor Fish,Mob Member (voi） / 克兰西·布朗 / 罗杰·布帕斯（饰：章鱼哥 Doctor,Squidward,Angry Mob Member #2,Doughnut,Squidasaur） / 比尔·法格巴克（饰：派大星 Patrick,Male Fish,Eager Customer） / 卡罗琳·劳伦斯（饰：Sandy Cheeks） / 劳伦斯·道格拉斯 / 瑞吉·沃兹（饰：Chancellor,） / 基努·里维斯 / 克兰西·布朗（饰：配音） / 罗里·艾伦 / 汤姆·肯尼（饰：配音） / 比尔·法格巴克（饰：配音） / 玛丽·乔·卡特利特 / 罗里·艾伦（饰：配音） / Stephanie D'Abruzzo / 吉尔·泰利 / 玛丽·乔·卡特利特（饰：配音） / 罗杰·布帕斯（饰：配音） / 维罗妮卡 阿里希诺 / 卡罗琳·劳伦斯（饰：配音） / 维罗妮卡 阿里希诺（饰：配音） / 蒂姆·希尔（饰：Documentary Narrator,） / Robert Ambrose（饰：Zombie） / Thomas Sheeter（饰：Zombie,(as Tom Sheeter)） / 吉姆·麦司奇门（饰：Lightbulb Bot） / 马特·贝里（饰：Poseidon,） / 泰勒·彼得森（饰：Poseidon Concierge,） / 杰克·戈尔（饰：Young Patrick,） / Jason Maybaum（饰：Young Squidward,） / 丹尼·特乔（饰：El Diablo） / 迪·布拉雷·贝克尔（饰：Perch Perkins,） / 史蒂夫·奥特曼（饰：Additional Voices,） / 瑞吉·沃兹（饰：Chancellor） / Antonio Raul Corbo（饰：Young SpongeBob） / Karen Chuang（饰：Dancer） / Mitch Carter（饰：Additional Voices,） / 康福特·费达克（饰：Dancer） / Wendy Cutler（饰：Additional Voices,） / Ryan Ramirez（饰：Dancer） / 拉尔森·汤普森（饰：Dancer） / 小卡尔文·科多扎尔·布罗德斯（饰：The Gambler） / 杰姬·戈诺（饰：Additional Voices,） / 里克·帕斯夸隆（饰：Dealer,(as Richard Pasqualone)） / 汤姆·麦克格雷斯（饰：Lightbulb Bot） / Joanna Leeds（饰：Additional Voices,） / 斯科特·门维尔（饰：Additional Voices,） / 保罗·佩普（饰：Additional Voices,） / Juan Pope（饰：Additional Voices,） / Warren Sroka（饰：Additional Voices,） / Antonio Raul Corbo（饰：Young SpongeBob,） / 蒂凡尼·哈迪斯（饰：Master of Ceremonies,） / Stephen Apostolina（饰：Additional Voices, (as Stephen Apostolina)） / 阿什丽·贝尔（饰：Additional Voices,） / 大卫·考吉尔（饰：Additional Voices,） / Romy Cutler-Lengyel（饰：Additional Voices,） / Jeff Fischer（饰：Additional Voices, (as Jeff Fischer)） / 理查德·史蒂文·霍维茨（饰：Additional Voices, (as Richard Horvitz)） / Joyce Kurtz（饰：Additional Voices,） / 霍普·利维（饰：Additional Voices,） / 伊迪·米尔曼（饰：Additional Voices,） / 米歇尔·拉夫（饰：Additional Voices,） / 迈克尔·索里奇（饰：Additional Voices,） / 琳娜·泽格（饰：Additional Voices,） / 斯皮罗·拉扎托斯（导演） / Chelsea Spirito（导演）"
/films/1374364,"Supper Moment - ""Everything Is You"" Online Concert",https://p0.pipi.cn/mmdb/d2dad5927a302f50c8be2af72bc76e63bc538.jpg?imageView2/1/w/218/h/300,8.7,中国香港, 50分钟,2020-11-24中国香港上映, None, None, None, None
/films/1468266,青春期猪头少年不会做派对女孩的梦 夜场,https://p0.pipi.cn/mmdb/25bfd6878d306d67cbc6969586d5586c09c9d.jpg?imageView2/1/w/218/h/300,8.7,日本, 122分钟,2020-02-23日本上映, 真人秀 , None, None,石川界人 / 濑户麻沙美 / 水濑祈 / 种崎敦美 / 内田真礼 / 石川界人 / 濑户麻沙美 / 水濑祈 / 种崎敦美 / 内田真礼 / 久保由利香
/films/247294,疯狂原始人2,https://p0.pipi.cn/mmdb/d2dad592b12f2a030c7e123a551f25b4aac01.jpg?imageView2/1/w/218/h/300,9.0,美国, 96分钟,2020-11-27中国大陆上映, 喜剧  /  动画  /  冒险 ,12549.0,35299.0,"乔尔·克劳福德（导演） / 艾玛·斯通（饰：小伊 Eep） / 尼古拉斯·凯奇（饰：瓜哥 Grug） / 瑞安·雷诺兹（饰：盖伊 Guy） / 凯瑟琳·基纳（饰：巫嘎 Ugga） / 乔尔·克劳福德（导演） / 艾玛·斯通（饰：小伊 Eep） / 尼古拉斯·凯奇（饰：瓜哥 Grug） / 瑞安·雷诺兹（饰：盖伊 Guy） / 凯瑟琳·基纳（饰：巫嘎 Ugga） / 彼特·丁拉基（饰：菲尔 Phil Betterman） / 克拉克·杜克（饰：坦克 Thunk） / 莱斯利·曼恩（饰：希旺 Hope Betterman） / 郭京飞（饰：瓜哥 Grug） / 林更新（饰：盖伊 Guy） / 郑恺（饰：菲尔 Phil Betterman） / 王建国（饰：坦克 Thunk） / 克劳斯·利特曼（饰：Gran） / 乔安娜·林莉（饰：Queen Ophelia） / 凯莉·玛丽·陈（饰：Dawn Betterman） / 凯特·戴琳斯 / 克里斯·桑德斯（饰：Belt, (as Christopher Sanders)） / 兰迪·汤姆（饰：Sandy,） / 乔尔·克劳福德（饰：Guy's Father,） / 詹姆斯·雷恩（饰：Sash,） / 梅丽莎·迪斯尼（饰：Guy's Mother,） / 贾努埃尔·梅尔卡多（饰：Shaman Monkey, (as Januel P. Mercado)） / 亚提米丝·帕博达尼（饰：Additional Voices,）"
/films/1300746,蜡笔小新：激战！涂鸦王国和约四位勇士,https://p0.pipi.cn/mmdb/d2dad5927a30e1c696b8603bee2ea1da85e24.jpg?imageView2/1/w/218/h/300,8.3,日本, 103分钟,2020-09-11日本上映, 动画 , None, None,京极尚彦（导演） / 小林由美子 / 楢桥 美纪 / 森川智之 / 兴梠里美 / 京极尚彦（导演） / 小林由美子 / 楢桥 美纪 / 森川智之 / 兴梠里美 / 真柴摩利 / 林玉绪 / 一龙斋贞友 / 佐藤智惠 / 神谷浩史 / 伊藤静 / 富永美伊奈 / 黑泽朋世 / 森田 顺平 / 七绪春日 / 富泽美智惠 / 三石琴乃 / 玉川 砂记子 / 铃木玲子 / 大塚瑞惠 / 伊仓一惠 / 大冢智子 / 茶风林 / 辻亲八 / 中田让治 / 平田广明 / 玄田哲章 / 三矢雄二 / 飞田展男 / 井上喜久子 / 小杉十郎太 / 诹访部顺一 / 能登麻美子 / 麻生智久 / 大西健晴 / 泷本富士子 / 山本格 / 松本健太 / 田岛章宽 / 后藤光祐 / 岩桥由佳 / 安田陆矢 / 桥本结 / 凯莉葩缪葩缪 / 池田贵史 / 山田裕贵 / 好好好 / 野原新之助（饰：野原しんのすけ） / 野原广志（饰：野原広志） / 野原向日葵（饰：野原ひまわり） / 野原小白（饰：シロ） / 阿呆（饰：ボーちゃん） / 吉永绿（饰：よしなが先生） / 上尾真澄（饰：上尾先生） / 北本（饰：隣のおばさん） / 神田鸟忍（饰：神田島忍） / 深爪龙子（饰：ふかづめ竜子） / 河村豹（饰：チーター）
/films/1286015,宝可梦：超梦的逆袭 进化,https://p0.pipi.cn/mmdb/d2dad592537e7ab12d339e15a81db6bd88bef.jpg?imageView2/1/w/218/h/300,8.3,日本, 97分钟,2020-12-04中国大陆上映, 动画  /  奇幻  /  冒险 ,1282.0,1614.0,"汤山邦彦（导演） / 松本梨香（饰：小智 Ash Ketchum） / 大谷育江（饰：皮卡丘 Pikachu） / 市村正亲（饰：超梦 Mewtwo） / 汤山邦彦（导演） / 松本梨香（饰：小智 Ash Ketchum） / 大谷育江（饰：皮卡丘 Pikachu） / 市村正亲（饰：超梦 Mewtwo） / 饭冢雅弓（饰：小霞 Misty） / 兴梠里美（饰：波克比 Togepi） / 上田祐司（饰：小刚 Brock） / 林原惠美（饰：武藏/妙蛙种子 Musashi/Fushigidane） / 三木真一郎（饰：小次郎/喷火龙 Kojiro/Charizard） / 爱河里花子（饰：杰尼龟/可达鸭/六尾 Zenigame / Koduck / Rokon） / 犬山犬子（饰：哲尔尼亚斯 Nyarth） / 高木涉 / 山寺宏一（饰：喵喵 Mew） / 石冢运升 / 张琦 / Philip Bartlett（饰：Mewtwo / Dr. Fuji  (as Philip Bartlett)） / 吉米·佐佩（饰：James,Meowth,Fergus,Additional Voices,/  /  /） / 丽莎·奥尔蒂斯（饰：Neesha,Miranda,Additional Voices,/  /） / Ken Gates（饰：Narrator,） / Suzy Myers（饰：Additional Voices, (as Suzy Myers)） / Raymond Johnson（饰：Raymond,） / Nick Shakoour（饰：Additional Voices,） / 白石文子（饰：Joy,） / 丹·格林（饰：Mewtwo,） / 艾莉森·雷·罗森菲尔德（饰：Nurse Joy,） / 比伊·鲍勃·汤普森（饰：Dr. Fuji,Additional Voices,/） / Emily Bauer（饰：Officer Jenny, (as Emily Jenness)） / Justin Anselmi（饰：Additional Voices,） / 马克·汤普森（饰：Additional Voices,） / 秋元羊介（饰：Doctor,） / 艾玛·邦顿（饰：Additional Voices,） / Madigan Kacmar（饰：Additional Voices,） / 佐藤蓝子（饰：Sweet,） / 斯蒂芬妮·社（饰：Additional Voices,）"
/films/345809,隐形人,https://p0.pipi.cn/mmdb/d2dad5927e10fa11e53ba336c0e5624621a5c.jpg?imageView2/1/w/218/h/300,8.3,美国, 124分钟,2020-12-04中国大陆上映, 科幻  /  惊悚  /  恐怖 ,944.0,2584.0,雷·沃纳尔（导演） / 伊丽莎白·莫斯（饰：Cecilia Kass） / 奥利弗·杰森-科恩（饰：Adrian Griffin） / 阿尔迪斯·霍吉（饰：James Lanier） / 斯托姆·瑞德（饰：Sydney Lanier） / 雷·沃纳尔（导演） / 伊丽莎白·莫斯（饰：Cecilia Kass） / 奥利弗·杰森-科恩（饰：Adrian Griffin） / 阿尔迪斯·霍吉（饰：James Lanier） / 斯托姆·瑞德（饰：Sydney Lanier） / 哈丽特·戴尔（饰：Emily Kass） / 本尼迪克·哈迪（饰：Marc） / 扎拉·迈克尔斯（饰：Nurse） / 阿玛莉·沃德（饰：Annie） / 安东尼·布兰登·黄（饰：演员 Actor (饰 Actor)） / 迈克尔·多曼（饰：Tom Griffin） / 迈克尔·诺特（饰：Bandaged Hospital Patient） / 纳许·艾德顿（饰：Security Guard） / 布莱恩·米根（饰：Lyft Driver） / 瑞妮·林（饰：Doctor Lee） / 尼古拉斯霍普（饰：Head Doctor） / 萨姆·史密斯（饰：Detective Reckley） / 克利夫·威廉姆斯（饰：Orderly） / 薇薇安·格里尔（饰：Screaming Woman） / 斯托姆·里德（饰：辛妮） / Dennis Kreusler（饰：Car Park Guard） / Xavier Fernandez（饰：Detective） / 莎拉·多梅耶·林多（导演）
/films/341890,绝地战警：疾速追击,https://p0.pipi.cn/mmdb/d2dad5927e10fa0faf339e2c0665c8c7c00a0.jpg?imageView2/1/w/218/h/300,8.3,美国, 123分钟,2020-08-14中国大陆上映, 动作  /  喜剧 ,2237.0,3514.0,"阿迪尔·埃尔·阿比（导演） / 威尔·史密斯（饰：麦克 Detective Mike Lowrey） / 马丁·劳伦斯（饰：马库斯 Detective Marcus Burnett） / 凡妮莎·哈金斯（饰：凯莉 Kelly） / 阿迪尔·埃尔·阿比（导演） / 威尔·史密斯（饰：麦克 Detective Mike Lowrey） / 马丁·劳伦斯（饰：马库斯 Detective Marcus Burnett） / 凡妮莎·哈金斯（饰：凯莉 Kelly） / 亚历山大·路德韦格（饰：多姆 Dorn） / 乔·潘托里亚诺（饰：霍华德 Captain Howard） / 海皮·安德森（饰：詹肯斯 Jenkins） / 查尔斯·梅尔顿（饰：拉菲 Rafe） / 葆拉·努涅斯（饰：瑞塔 Rita） / 凯特·德尔·卡斯蒂洛（饰：伊莎贝尔 Isabel Aretas） / 尼基·詹姆（饰：佐韦罗） / Jaies Baptiste（饰：Olivia） / 柯林斯·潘尼 / 哈立德·穆罕穆德·卡利（饰：Manny） / 塞尔吉奥·布里奥内斯（饰：Police Officer） / 卡洛斯·格雷罗（饰：Javier） / 马西·弗伦（饰：Lee Taglin） / 玛丽亚·Z·威尔逊（饰：Police Officer） / Derrick Gilbert（饰：Kid） / 何塞·阿尔弗雷多·费尔南德斯 / 大卫·L·马斯顿（饰：Police Officer） / 特洛伊·布伦纳（饰：Aretas Thug） / 巴迪·沃特金斯（饰：Officer Kittes） / 詹妮弗·巴杰（饰：Dr. Julie Weber） / 莎伦·菲弗（饰：Tour Bus Guide） / 大卫·莫雷蒂（饰：Disturbed Airline Passenger） / 伊沃·南迪（饰：Carver Remy） / 约翰·盖蒂尔（饰：Detective） / 安东尼·莫利纳利（饰：Salesman） / 汉斯·马雷罗（饰：Ambulance Guy #1） / 切克·伯恩哈特（饰：Judge Sorenson） / 特里萨·兰德尔 / 迈克尔·贝 / 布拉德·桑德斯 / 比拉勒·法拉赫 / 阿迪尔·埃尔·阿比 / 雅各布·西皮奥（饰：Armando Armas） / 艾米丽·托尔斯（饰：Hot Miami Model） / 詹姆斯·威廉·巴拉德（饰：Police Officer） / 麦克斯威尔·海史密斯 / 鲁宾·A·布朗 / 安东尼·莫伦纳（饰：Salesman） / Matthew Carter（饰：Club King） / 约瑟夫·韦莱斯（饰：Detective） / Dennis Greene（饰：Reggie,(as Dennis McDonald)） / Gissette Valentin（饰：Mexican Female Prison Guard） / Shacai O'Neal（饰：Gorgeous Door Woman） / Keith Wheeler（饰：Pastor at Wedding） / 杰伊·阿莫尔（饰：Rodrigo Vargas） / Rory Markham（饰：Booker Grassie） / Davis Aguila / Laura Ault（饰：Police officer） / Misty Autery（饰：Wedding Guest） / Lyra Barillas（饰：Hot Miami Model） / Roderick Bell（饰：Police Officer） / Bianca Bethune（饰：Megan） / Rose Bianco（饰：Abuela） / 奥斯汀·布林（饰：Police Officer） / Jeff J.J. Authors（饰：Felix the Forensics Guy,(as Jeff Authors)） / Santos Caraballo（饰：Tommy Bahama Type） / 乔·克罗森（饰：Police Officer） / Ariel Hines（饰：Court house spectator） / Savanna James（饰：Lawyer） / Victor Alfonso（饰：Pedestrian） / McDaniel Austin（饰：Detective） / Sidnei Barboza（饰：Tommy Bahama） / 汤姆·裴（饰：Detective Austin） / William Cowboy Reed（饰：Police Officer） / Ellen Marguerite Cullivan（饰：Wedding Guest） / 弗莱德·加勒（饰：Distinguished Gentleman） / Wil Gonzalez（饰：Cartel Member） / Steve Heinz（饰：High End Mall Pedestrian） / Jeff J.J. Authors（导演） / 玛丽·韦尔涅（导演）"
/films/336813,极速车王,https://p0.pipi.cn/mmdb/d2dad5927e12ffe19bc6968046ee09a50087b.jpg?imageView2/1/w/218/h/300,9.1,美国, 153分钟,2020-08-07中国大陆上映, 剧情  /  传记  /  运动 ,814.0,1566.0,"詹姆斯·曼高德（导演） / 马特·达蒙（饰：卡罗尔·谢尔比 Carroll Shelby） / 克里斯蒂安·贝尔（饰：肯·迈尔斯 Ken Miles） / 乔·博恩瑟（饰：李·艾柯卡 Lee Iacocca） / 凯特瑞娜·巴尔夫（饰：莫莉·迈尔斯 Mollie Miles） / 詹姆斯·曼高德（导演） / 马特·达蒙（饰：卡罗尔·谢尔比 Carroll Shelby） / 克里斯蒂安·贝尔（饰：肯·迈尔斯 Ken Miles） / 乔·博恩瑟（饰：李·艾柯卡 Lee Iacocca） / 凯特瑞娜·巴尔夫（饰：莫莉·迈尔斯 Mollie Miles） / 诺亚·尤佩（饰：彼得·迈尔斯 Peter Miles） / 乔什·卢卡斯（饰：利奥·贝贝 Leo Beebe） / 约翰·约瑟夫·菲尔德（饰：罗伊·伦恩 Roy Lunn） / 崔西·莱茨（饰：亨利·福特二世 Henry Ford II） / 雷·迈克金农（饰：菲尔·雷明顿 Phil Remington） / 鲁道夫·马丁（饰：迪特尔·沃斯 Dieter Voss） / 乔·威廉森（饰：唐·弗雷 Don Frey） / 肖恩·卡里根（饰：沃尔特·汉森 Walt Hansgen） / 玛丽萨·佩特罗（饰：亨利·福特二世夫人） / 华莱士·朗翰（饰：格兰杰博士） / 斯特凡（饰：法拉利译者） / Ryan Wicks（饰：Showroom Guest / Race Spectator） / Amber Kasner（饰：Unveiling Daughter） / 扎克·祖布雷纳（饰：法国评论员） / 保罗·福克斯（饰：评论员） / 蒂芙妮·伊冯娜·考克斯（饰：珍妮） / 本杰明·格比（饰：布鲁斯·迈凯伦） / 布蕾迪·拉多娜（饰：克劳迪娅·卡汀娜） / 彼得·阿佩塞拉（饰：法拉利赛车老板） / 吉安·弗朗哥·托尔迪（饰：吉安尼·阿格内利保安部门） / 朱利安·米勒（饰：埃里克·布罗德利） / Darin Cooper（饰：山姆） / 乔瓦尼·索罗菲瓦（饰：吉安尼·阿涅利） / 罗伯塔·斯巴达（饰：法拉利客人） / 雷莫·吉罗内（饰：恩佐·法拉利） / 亚当·梅菲尔德（饰：劳埃德·鲁比） / 文森特·迪保罗（饰：法拉利工厂工人） / 乔纳森·拉帕格里拉（饰：埃迪） / 阿里安娜·泰辛格（饰：福特赛车女郎） / 克里斯托弗·达尔加（饰：约翰·霍尔曼） / 拉奇兰·布坎南（饰：名人主持人） / 科拉多·因韦尔尼齐（饰：Franco Gozzi） / 特洛伊·迪林格（饰：福特高管） / 杰克·麦克马伦（饰：查理·阿加皮欧） / 瓦德·霍尔顿（饰：Test Driver - Burt） / 斯凯勒·马歇尔（饰：迈凯轮车手 / 原威尼斯船员） / 德鲁·劳施（饰：飞行员史蒂夫） / 埃姆利·贝赫什蒂（饰：航空总工程师） / 艾拉姆·奥里安（饰：德国评论员） / Evan Arnold / 詹妮尔·麦基（饰：福特秘书） / 埃里克·沃里克（饰：Race Enthusiast） / Michael Lanahan（饰：Brumos Executive） / 伊安·哈丁（饰：Jimmy） / Brea Bee（饰：Tiki Bar Waitress） / Alex Wexo（饰：Holman Moody Pit Crew） / 阿荣·希弗（饰：Charlie Brockman） / Bogdan Szumilas（饰：Scuderia Ferrari） / Guillaume Zublena（饰：French Commentator） / Garth Wynne-Jones（饰：Holman Moody Pit Crew） / Rick L. Dean（饰：Pedestrian） / Laurent Andruet（饰：French Public Announcer） / Fatimah Hassan（饰：Driver / Pedestrian） / Guido Cocomello（饰：Ludo Scarfiotti） / 基尔斯·马特蒂（饰：Lance Reventlow） / Ottavio Taddei（饰：Italian Photographer） / 怀亚特·纳什（饰：Cool Young Buyer） / Linda Victoria Romo（饰：Agnelli Italian Party Guest） / Lou Beatty Jr.（饰：Janitor） / 埃莱娜·卡多纳（饰：French Nun） / Stephane Fiorenza（饰：Le Mans Official #2） / Bonnie Antonini（饰：Ferrari Secretary） / Louis Fasanaro（饰：Ferrari factory Engine Builder） / Trent Walker（饰：Holman Moody Pit Crew） / 马克·德利曼（饰：Polish Broadcast Announcer） / Darren Jacobs（饰：British Commentator） / 布兰登·韦德纳（饰：Man on Street） / 亚历克斯·威克索（饰：Holman Moody Pit Crew） / Cameron West（饰：Impala Dad） / David Cohen（饰：Pit Marshall） / Blake Seltzer（饰：Photographer） / 伊恩·哈丁（饰：Ford Executive - Ian） / 达林·普雷斯科特（饰：Bob Bondurant） / Jak Wyld（饰：Shelby Pit Crew） / Francesco Bauco（饰：Lorenzo Bandini） / Michael Gough（饰：Le Mans Announcer） / Jedediah Jenk（饰：Ford Factory Worker / Holman Moody Pit） / 布拉德·比耶尔（饰：Wayne (Customer)） / Luiggi Debiasse（饰：Ford Italian Translator - Gary,(as Luigi Debiasse)） / 坦纳福斯特（饰：Bucknum） / William Myers（饰：Frenchie / Ford Executive） / Andrew Burlinson（饰：Ford Executive #2） / Marc Forget（饰：Le Mans Official #1） / Joss Glennie-Smith（饰：Mechanic Ford Advanced Vehicles） / Dave Marandola（饰：Shelby Cobra Worker） / Kirt Kishita（饰：Japanese Commentator） / 马里奥·迪多纳托（饰：Ferrari Lawyer,(as Mario Didonato)） / 简·门罗（饰：Edwin Turley） / Camillo Faieta（饰：Ferrari Pit Crew #1） / Vernon Dew（饰：Ford Executive #4） / Katelynn Dubow（饰：Ford's Secretary） / 马克·克雷尼克（饰：Shelby Pit Smokey） / 加里·西沃斯（饰：Ford Driver） / 皮埃尔·莱昂·卢诺（饰：Photographer with Vespa） / Luna Munroe（饰：Raceway Guest） / David Yorr（饰：Photographer） / Dallas Chandler（饰：Raceway Guest） / Alyona Esther Chase（饰：Shelby's Secretary） / Damon Preston（饰：Ferrari Pit Crew） / Rylee Cravens（饰：Le Mans Spectator） / Michael DeBartolo（饰：Ferrari Owner） / Brandon Strauss（饰：Himself） / 克里斯·斯佩内里（饰：Ferrari Factory Worker） / Joe Don Harris（饰：British Ford Engineer） / Cheyenne Corre（导演） / 罗纳·克雷斯（导演）"
/films/1243792,1917,https://p0.pipi.cn/mmdb/d2dad5925375bf02ffd23c898c21a6df0c9a1.jpg?imageView2/1/w/218/h/300,8.7,美国, 119分钟,2020-08-07中国大陆上映, 剧情  /  战争  /  历史 ,3694.0,6908.0,萨姆·门德斯（导演） / 乔治·麦凯（饰：史考菲 Lance Corporal Schofield） / 迪恩·查尔斯·查普曼（饰：布雷克 Lance Corporal Blake） / 马克·斯特朗（饰：史密斯上尉 Captain Smith） / 安德鲁·斯科特（饰：莱斯利中尉 Lieutenant Leslie） / 萨姆·门德斯（导演） / 乔治·麦凯（饰：史考菲 Lance Corporal Schofield） / 迪恩·查尔斯·查普曼（饰：布雷克 Lance Corporal Blake） / 马克·斯特朗（饰：史密斯上尉 Captain Smith） / 安德鲁·斯科特（饰：莱斯利中尉 Lieutenant Leslie） / 理查德·麦登（饰：布雷克中尉 Lieutenant Blake） / 科林·费斯（饰：艾林摩尔将军 General Erinmore） / 本尼迪克特·康伯巴奇（饰：麦肯锡上校 Colonel MacKenzie） / 丹尼尔·梅斯（饰：桑德斯中士 Sergeant Sanders） / 杰米·帕克（饰：理查德兹中尉 Lieutenant Richards） / 阿德里安·斯卡伯勒（饰：赫本少校 Major Hepburn） / 克里斯·瓦利（饰：布伦二等兵 Private Bullen） / 约翰·霍林沃斯（饰：格斯利中士 Sergeant Guthrie） / 安森·布恩（饰：Private Cooke） / 贾斯汀·爱德华斯（饰：伊文斯上尉 Captain Ivins） / 罗伯特‧马瑟（饰：飞行员 Pilot） / 迈克尔·吉普森（饰：Lieutenant Hutton） / 格伦·霍威尔（饰：Private Parry） / 安迪·阿波罗（饰：Sergeant Miller） / 雅各布·詹姆斯·贝西克（饰：Lance Corporal Duff） / 理查德·麦凯布（饰：柯林斯上校 Colonel Collins） / 特蕾莎·马奥尼（饰：Lt. and Pte. Blake's Mother） / 理查德·德姆西（饰：MacKenzie Officer） / 皮普·卡特（饰：Lieutenant Gordon） / 保罗·廷托（饰：NCO Baker） / 比利·波斯特莱斯韦特（饰：NCO Harvey） / 乔纳·罗素（饰：Captain Morahan） / 纳巴汉·里兹万（饰：印度兵 Sepoy） / 加布里埃尔·阿库乌迪克（饰：Private Buchanan） / 约瑟夫·戴维斯（饰：Private Stokes） / Adam Hugill（饰：Private Atkins） / 克莱尔·迪比尔克（饰：劳莉 Lauri） / 斯派克·莱顿（饰：Private Kilgour） / Taddeo Kufus（饰：Soldat Baumer） / Tommy French（饰：Private Butler） / Merlin Leonhardt（饰：Soldat Muller） / Jos Slovick（饰：Wayfaring Stranger Soldier） / Jack Shalloo（饰：Private Seymour） / Michael Rouse（饰：Captain Rylands） / Phil Cheadle（饰：Mackenzie Officer） / Elliot Baxter（饰：Private Singer） / Luke Hornsby-Smith（饰：Private Pinewood） / 艾略特·埃杜萨（饰：Private Grey） / Daniel Attwell（饰：Captain Sandbach） / Dan Malcom（饰：Private (credit only)） / Conor Flannery（导演） / 妮娜·古德（导演）
